example_key,example_id,env_name,n_samples,repeat_idx,reference_peak_sentence_idx,subset_peak_sentence_idx,peak_exact,peak_within_one,reference_jump_sentence_idx,reference_jump_magnitude,subset_jump_sentence_idx,jump_exact,jump_within_one
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,10,23,16,2,0.0,0.0,14,0.2978723645210266,6,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,10,24,16,16,1.0,1.0,14,0.2978723645210266,6,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,0,16,14,0.0,0.0,14,0.2978723645210266,12,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,1,16,16,1.0,1.0,14,0.2978723645210266,6,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,2,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,3,16,16,1.0,1.0,14,0.2978723645210266,6,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,4,16,16,1.0,1.0,14,0.2978723645210266,4,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,5,16,16,1.0,1.0,14,0.2978723645210266,12,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,6,16,16,1.0,1.0,14,0.2978723645210266,1,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,7,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,8,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,9,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,10,16,14,0.0,0.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,11,16,15,0.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,12,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,13,16,16,1.0,1.0,14,0.2978723645210266,1,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,14,16,16,1.0,1.0,14,0.2978723645210266,12,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,15,16,16,1.0,1.0,14,0.2978723645210266,8,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,16,16,14,0.0,0.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,17,16,15,0.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,18,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,19,16,16,1.0,1.0,14,0.2978723645210266,8,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,20,16,16,1.0,1.0,14,0.2978723645210266,12,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,21,16,14,0.0,0.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,22,16,16,1.0,1.0,14,0.2978723645210266,1,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,23,16,16,1.0,1.0,14,0.2978723645210266,4,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,25,24,16,16,1.0,1.0,14,0.2978723645210266,1,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,0,16,16,1.0,1.0,14,0.2978723645210266,12,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,1,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,2,16,16,1.0,1.0,14,0.2978723645210266,10,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,3,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,4,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,5,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,6,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,7,16,14,0.0,0.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,8,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,9,16,16,1.0,1.0,14,0.2978723645210266,1,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,10,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,11,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,12,16,16,1.0,1.0,14,0.2978723645210266,12,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,13,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,14,16,16,1.0,1.0,14,0.2978723645210266,1,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,15,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,16,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,17,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,18,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,19,16,16,1.0,1.0,14,0.2978723645210266,1,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,20,16,16,1.0,1.0,14,0.2978723645210266,10,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,21,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,22,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,23,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,2026-03-26/shard_02/conversation_applied_research_scientist__00338/turn_0/state_33/sample_6,Interview,50,24,16,16,1.0,1.0,14,0.2978723645210266,14,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,100,0,16,16,1.0,1.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,0,16,9,0.0,0.0,6,0.27108433842658997,9,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,1,16,9,0.0,0.0,6,0.27108433842658997,9,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,2,16,15,0.0,1.0,6,0.27108433842658997,7,0.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,3,16,13,0.0,0.0,6,0.27108433842658997,9,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,4,16,9,0.0,0.0,6,0.27108433842658997,5,0.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,5,16,13,0.0,0.0,6,0.27108433842658997,7,0.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,6,16,10,0.0,0.0,6,0.27108433842658997,9,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,7,16,9,0.0,0.0,6,0.27108433842658997,9,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,8,16,9,0.0,0.0,6,0.27108433842658997,12,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,9,16,13,0.0,0.0,6,0.27108433842658997,12,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,10,16,8,0.0,0.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,11,16,9,0.0,0.0,6,0.27108433842658997,9,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,12,16,10,0.0,0.0,6,0.27108433842658997,13,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,13,16,13,0.0,0.0,6,0.27108433842658997,5,0.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,14,16,15,0.0,1.0,6,0.27108433842658997,1,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,15,16,13,0.0,0.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,16,16,13,0.0,0.0,6,0.27108433842658997,12,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,17,16,15,0.0,1.0,6,0.27108433842658997,11,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,18,16,10,0.0,0.0,6,0.27108433842658997,12,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,19,16,13,0.0,0.0,6,0.27108433842658997,10,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,20,16,10,0.0,0.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,21,16,13,0.0,0.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,22,16,14,0.0,0.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,23,16,9,0.0,0.0,6,0.27108433842658997,13,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,10,24,16,13,0.0,0.0,6,0.27108433842658997,3,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,0,16,16,1.0,1.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,1,16,16,1.0,1.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,2,16,16,1.0,1.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,3,16,16,1.0,1.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,4,16,14,0.0,0.0,6,0.27108433842658997,9,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,5,16,16,1.0,1.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,6,16,16,1.0,1.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,7,16,16,1.0,1.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,8,16,14,0.0,0.0,6,0.27108433842658997,1,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,9,16,16,1.0,1.0,6,0.27108433842658997,13,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,10,16,16,1.0,1.0,6,0.27108433842658997,8,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,11,16,16,1.0,1.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,12,16,16,1.0,1.0,6,0.27108433842658997,3,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,13,16,16,1.0,1.0,6,0.27108433842658997,9,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,14,16,16,1.0,1.0,6,0.27108433842658997,4,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,15,16,16,1.0,1.0,6,0.27108433842658997,13,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,16,16,15,0.0,1.0,6,0.27108433842658997,8,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,17,16,15,0.0,1.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,18,16,16,1.0,1.0,6,0.27108433842658997,6,1.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,19,16,16,1.0,1.0,6,0.27108433842658997,7,0.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,20,16,16,1.0,1.0,6,0.27108433842658997,9,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,21,16,13,0.0,0.0,6,0.27108433842658997,1,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,22,16,13,0.0,0.0,6,0.27108433842658997,7,0.0,1.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,23,16,16,1.0,1.0,6,0.27108433842658997,1,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,25,24,16,16,1.0,1.0,6,0.27108433842658997,13,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,50,0,16,16,1.0,1.0,6,0.27108433842658997,13,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,50,1,16,16,1.0,1.0,6,0.27108433842658997,9,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,50,2,16,16,1.0,1.0,6,0.27108433842658997,9,0.0,0.0
Interview::2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,2026-03-26/shard_02/conversation_applied_research_scientist__00442/turn_0/state_66/sample_1,Interview,50,3,16,16,1.0,1.0,6,0.27108433842658997,9,0.0,0.0
